band,time_s,relative_frequency_hz,linear_trend_hz,phase_fit_rms_rad
4 m,145.499998,-0.5135853886604309,0.04799008369445801,0.15681137806780007
4 m,145.749998,-0.5152940005064011,0.046892791986465454,0.14762413631650725
4 m,145.999998,-0.4911929965019226,0.04579548537731171,0.14884630280633052
4 m,146.249998,-0.47601306438446045,0.04469819366931915,0.11046845252561957
4 m,146.499998,-0.4790380895137787,0.0436009019613266,0.12122072936223165
4 m,146.749998,-0.5028882026672363,0.042503610253334045,0.1565171390962802
4 m,146.999998,-0.5101338773965836,0.04140631854534149,0.15654558970482788
4 m,147.249998,-0.48331476747989655,0.04030902683734894,0.24181165711453256
4 m,147.499998,-0.4623889625072479,0.03921172022819519,0.2591193212444886
4 m,147.749998,-0.460259348154068,0.03811442852020264,0.2589038472632416
4 m,147.999998,-0.46559564769268036,0.03701713681221008,0.2726883466947014
4 m,148.249998,-0.46694232523441315,0.03591984510421753,0.2736666138807176
4 m,148.499998,-0.45896434783935547,0.034822553396224976,0.2880595644809516
4 m,148.749998,-0.44583359360694885,0.03372524678707123,0.3257198494896746
4 m,148.999998,-0.40369974076747894,0.032627955079078674,0.41183629582272857
4 m,149.249998,-0.3401644825935364,0.03153066337108612,0.3717629576248583
4 m,149.499998,-0.2902078926563263,0.030433371663093567,0.24198985425045377
4 m,149.749998,-0.27288559079170227,0.029336079955101013,0.17180143305392465
4 m,149.999998,-0.28509269654750824,0.02823878824710846,0.18065813135157818
4 m,150.249998,-0.31330905854701996,0.027141481637954712,0.1598009338913611
4 m,150.499998,-0.36080388724803925,0.026044189929962158,0.16421168165318575
4 m,150.749998,-0.4197440892457962,0.024946898221969604,0.2271114305566357
4 m,150.999998,-0.4788137376308441,0.02384960651397705,0.3186492593930621
4 m,151.249998,-0.5477124452590942,0.022752314805984497,0.3602865133141239
4 m,151.499998,-0.6158180236816406,0.021655023097991943,0.32109327415343875
4 m,151.749998,-0.6645924001932144,0.020557716488838196,0.1951308877567567
4 m,151.999998,-0.6636886298656464,0.019460424780845642,0.20229247751449375
4 m,152.249998,-0.5910541117191315,0.01836313307285309,0.41704137296318355
4 m,152.499998,-0.47001637518405914,0.017265841364860535,0.5921434173915084
4 m,152.749998,-0.3460080027580261,0.01616854965686798,0.5911867701635021
4 m,152.999998,-0.27075041830539703,0.015071257948875427,0.45002292014420747
4 m,153.249998,-0.27725568413734436,0.01397395133972168,0.48035524736427015
4 m,153.499998,-0.3598695546388626,0.012876659631729126,0.6959827956630898
4 m,153.749998,-0.49133843183517456,0.011779367923736572,0.7966748386247733
4 m,153.999998,-0.6357491612434387,0.010682076215744019,0.6646180245668206
4 m,154.249998,-0.7469803541898727,0.009584784507751465,0.38638922548983073
4 m,154.499998,-0.7892183810472488,0.008487492799758911,0.20492337442740355
4 m,154.749998,-0.7536386847496033,0.007390186190605164,0.29900627314365436
4 m,154.999998,-0.6676832139492035,0.00629289448261261,0.36743633610993676
4 m,155.249998,-0.585108146071434,0.005195602774620056,0.32960895545769586
4 m,155.499998,-0.5324781835079193,0.0040983110666275024,0.24348477870837187
4 m,155.749998,-0.4960009753704071,0.0030010193586349487,0.17064229665680822
4 m,155.999998,-0.4712846875190735,0.001903727650642395,0.11907745855761961
4 m,156.249998,-0.478913813829422,0.0008064210414886475,0.13669905799889304
4 m,156.499998,-0.5106555819511414,-0.00029087066650390625,0.1528081757760619
4 m,156.749998,-0.5278634876012802,-0.00138816237449646,0.11770131667417155
4 m,156.999998,-0.5147175937891006,-0.0024854540824890137,0.14775887052173642
4 m,157.249998,-0.49394677579402924,-0.0035827457904815674,0.16136667769388663
4 m,157.499998,-0.48556266725063324,-0.004680052399635315,0.1648269482261282
4 m,157.749998,-0.4761599600315094,-0.005777344107627869,0.15699878277289017
4 m,157.999998,-0.46356818079948425,-0.006874635815620422,0.11746482233487503
4 m,158.249998,-0.46021682024002075,-0.007971927523612976,0.10905656474055714
4 m,158.499998,-0.47315704822540283,-0.00906921923160553,0.08536104532062835
4 m,158.749998,-0.47936731576919556,-0.010166510939598083,0.059500868910749634
4 m,158.999998,-0.47066597640514374,-0.011263817548751831,0.06935603394315337
4 m,159.249998,-0.46128642559051514,-0.012361109256744385,0.057100871620492204
4 m,159.499998,-0.4506116360425949,-0.013458400964736938,0.05023095465618779
4 m,159.749998,-0.4312496483325958,-0.014555692672729492,0.07535294367423306
4 m,159.999998,-0.4122594892978668,-0.015652984380722046,0.10883298958962095
4 m,160.249998,-0.3663156032562256,-0.0167502760887146,0.23230811082623887
4 m,160.499998,-0.27238838374614716,-0.017847582697868347,0.44940793727728096
4 m,160.749998,-0.172101691365242,-0.0189448744058609,0.5032691678323447
4 m,160.999998,-0.0803547352552414,-0.020042166113853455,0.43776034137904996
4 m,161.249998,-0.03188258409500122,-0.02113945782184601,0.33062143272465483
4 m,161.499998,-0.03601127862930298,-0.022236749529838562,0.3437595457684589
4 m,161.749998,-0.06598180532455444,-0.023334041237831116,0.39843037868020825
4 m,161.999998,-0.12719061970710754,-0.024431347846984863,0.3839863397239248
4 m,162.249998,-0.21707545220851898,-0.025528639554977417,0.2571764293893329
4 m,162.499998,-0.3010334372520447,-0.02662593126296997,0.3004465988843271
4 m,162.749998,-0.3922709971666336,-0.027723222970962524,0.37435069863012344
4 m,162.999998,-0.4723151624202728,-0.028820514678955078,0.4233114700495137
4 m,163.249998,-0.5520162433385849,-0.029917806386947632,0.42729759724241206
4 m,163.499998,-0.6130176484584808,-0.03101511299610138,0.2925434521122755
4 m,163.749998,-0.587398424744606,-0.03211240470409393,0.42173497408651905
4 m,163.999998,-0.4820673316717148,-0.03320969641208649,0.6621243819672906
4 m,164.249998,-0.3561116009950638,-0.03430698812007904,0.6872404257571806
4 m,164.499998,-0.2406798005104065,-0.035404279828071594,0.5768994698438008
4 m,164.749998,-0.15741364657878876,-0.03650157153606415,0.40407454262409986
4 m,164.999998,-0.12071627378463745,-0.037598878145217896,0.27081657920416174
4 m,165.249998,-0.13792216777801514,-0.03869616985321045,0.28742539764713115
4 m,165.499998,-0.18722279369831085,-0.039793461561203,0.2050318191242928
4 m,165.749998,-0.21097713708877563,-0.04089075326919556,0.09264409253370216
4 m,165.999998,-0.20782962441444397,-0.04198804497718811,0.09510105297372387
4 m,166.249998,-0.2064472734928131,-0.04308535158634186,0.09983410207878438
4 m,166.499998,-0.22367337346076965,-0.04418264329433441,0.16041672197977797
4 m,166.749998,-0.2604246437549591,-0.045279935002326965,0.2641265890338593
4 m,166.999998,-0.30813363194465637,-0.04637722671031952,0.29599519249366224
4 m,167.249998,-0.368537575006485,-0.04747451841831207,0.28682697695970377
4 m,167.499998,-0.43593889474868774,-0.048571810126304626,0.22834274157679044
4 m,167.749998,-0.4771024137735367,-0.049669116735458374,0.15207169820382382
4 m,167.999998,-0.4871245473623276,-0.05076640844345093,0.10725098841131789
4 m,168.249998,-0.46012331545352936,-0.05186370015144348,0.17260487837952382
4 m,168.499998,-0.4045920968055725,-0.052960991859436035,0.2929182198134384
4 m,168.749998,-0.3213052302598953,-0.05405828356742859,0.43706324805588403
4 m,168.999998,-0.21547642350196838,-0.05515557527542114,0.47113978801937384
4 m,169.249998,-0.1243157833814621,-0.05625288188457489,0.36711889631836775
4 m,169.499998,-0.09043778479099274,-0.057350173592567444,0.2663717669477507
4 m,169.749998,-0.09058065712451935,-0.05844746530056,0.26388862161939797
4 m,169.999998,-0.11742916703224182,-0.05954475700855255,0.3083235870574182
4 m,170.249998,-0.18460719287395477,-0.060642048716545105,0.34274511012702225
4 m,170.499998,-0.28791506588459015,-0.06173934042453766,0.3634782170151519
4 m,170.749998,-0.387401282787323,-0.0628366470336914,0.36248618185340387
4 m,170.999998,-0.47224511206150055,-0.06393393874168396,0.3623440765399378
4 m,171.249998,-0.5263576358556747,-0.06503123044967651,0.32943438877651926
4 m,171.499998,-0.5621016472578049,-0.06612852215766907,0.22678505590479758
4 m,171.749998,-0.5753745883703232,-0.06722581386566162,0.18077883971478514
4 m,171.999998,-0.5661264508962631,-0.06832310557365417,0.1817309221197201
4 m,172.249998,-0.5547139644622803,-0.06942041218280792,0.1516148266738131
4 m,172.499998,-0.5430744290351868,-0.07051770389080048,0.141837891550582
4 m,172.749998,-0.5108605921268463,-0.07161499559879303,0.19939765099385826
4 m,172.999998,-0.46964849531650543,-0.07271228730678558,0.30446436437203156
4 m,173.249998,-0.4107072502374649,-0.07380957901477814,0.4055789689942646
4 m,173.499998,-0.3125341236591339,-0.07490687072277069,0.4758465775541803
4 m,173.749998,-0.2064230889081955,-0.07600417733192444,0.4292528571662392
4 m,173.999998,-0.1310117393732071,-0.07710146903991699,0.25587524467155365
4 m,174.249998,-0.09527772665023804,-0.07819876074790955,0.13226581379990088
4 m,174.499998,-0.08442430198192596,-0.0792960524559021,0.11577911313331034
4 m,174.749998,-0.11110779643058777,-0.08039334416389465,0.2125977233429042
4 m,174.999998,-0.188267782330513,-0.0814906507730484,0.39410397697993144
4 m,175.249998,-0.3026140630245209,-0.08258794248104095,0.4973674796005663
4 m,175.499998,-0.42144036293029785,-0.08368523418903351,0.5484562725592281
4 m,175.749998,-0.526832714676857,-0.08478252589702606,0.5295822725435047
4 m,175.999998,-0.5991676449775696,-0.08587981760501862,0.36590416448604113
4 m,176.249998,-0.6155669242143631,-0.08697710931301117,0.2940449438536762
4 m,176.499998,-0.5741210877895355,-0.08807441592216492,0.3655967803609952
4 m,176.749998,-0.5163867622613907,-0.08917170763015747,0.3408880522874038
4 m,176.999998,-0.4617930054664612,-0.09026899933815002,0.2680613426634485
4 m,177.249998,-0.39568693935871124,-0.09136629104614258,0.21083078154693138
4 m,177.499998,-0.3523750603199005,-0.09246358275413513,0.16265718392114903
4 m,177.749998,-0.35976505279541016,-0.09356087446212769,0.17386096971635423
4 m,177.999998,-0.38511715829372406,-0.09465818107128143,0.2109665723521751
4 m,178.249998,-0.40658003091812134,-0.09575547277927399,0.24308070936063297
4 m,178.499998,-0.4291212409734726,-0.09685276448726654,0.2621107004348783
4 m,178.749998,-0.45735855400562286,-0.0979500561952591,0.23482373734210973
4 m,178.999998,-0.4714384078979492,-0.09904734790325165,0.17586952000864986
4 m,179.249998,-0.4549713730812073,-0.1001446396112442,0.19802706502910858
4 m,179.499998,-0.4195995181798935,-0.10124194622039795,0.1689449988240798
4 m,179.749998,-0.4054972678422928,-0.1023392379283905,0.12669068388863702
4 m,179.999998,-0.4125821590423584,-0.10343652963638306,0.14746892909638776
4 m,180.249998,-0.4007040113210678,-0.10453382134437561,0.18607995155047688
4 m,180.499998,-0.34080490469932556,-0.10563111305236816,0.39523135625780836
4 m,180.749998,-0.2772430330514908,-0.10672840476036072,0.49772550099731433
4 m,180.999998,-0.21100464463233948,-0.10782571136951447,0.4824502107829104
4 m,181.249998,-0.17071442306041718,-0.10892300307750702,0.4116643588158204
4 m,181.499998,-0.159926638007164,-0.11002029478549957,0.377314067946909
4 m,181.749998,-0.19700580835342407,-0.11111758649349213,0.45691324282927726
4 m,181.999998,-0.29463016986846924,-0.11221487820148468,0.48509885689150795
4 m,182.249998,-0.42537498474121094,-0.11331218481063843,0.38574504121794745
4 m,182.499998,-0.5392438322305679,-0.11440947651863098,0.407130643286561
4 m,182.749998,-0.6268230378627777,-0.11550676822662354,0.36767310800402686
4 m,182.999998,-0.6951687783002853,-0.11660405993461609,0.30446314694111914
4 m,183.249998,-0.74622642993927,-0.11770135164260864,0.21040258473140475
4 m,183.499998,-0.7630258798599243,-0.1187986433506012,0.14231191221320114
4 m,183.749998,-0.7544171661138535,-0.11989594995975494,0.15758212838791913
4 m,183.999998,-0.7098420113325119,-0.1209932416677475,0.20783566120536445
4 m,184.249998,-0.6653307974338531,-0.12209053337574005,0.16571761531888135
4 m,184.499998,-0.662834569811821,-0.1231878250837326,0.1662204139111136
4 m,184.749998,-0.684991866350174,-0.12428511679172516,0.23894632895654092
4 m,184.999998,-0.7121376395225525,-0.1253824084997177,0.26862352960867014
4 m,185.249998,-0.7067515701055527,-0.12647971510887146,0.29863500079997446
4 m,185.499998,-0.6411994248628616,-0.127577006816864,0.4983550035459782
4 m,185.749998,-0.5621802061796188,-0.12867429852485657,0.6322497791145816
4 m,185.999998,-0.4792878031730652,-0.12977159023284912,0.6022924855944823
4 m,186.249998,-0.4186331182718277,-0.13086888194084167,0.45856042517322326
4 m,186.499998,-0.4145544171333313,-0.13196617364883423,0.43978142082888366
4 m,186.749998,-0.4788556545972824,-0.13306348025798798,0.554350144052283
4 m,186.999998,-0.5807807892560959,-0.13416077196598053,0.5017853872217265
4 m,187.249998,-0.6688498556613922,-0.13525806367397308,0.2834307048449164
4 m,187.499998,-0.701345905661583,-0.13635535538196564,0.14548915363127957
4 m,187.749998,-0.6832807660102844,-0.1374526470899582,0.1972961846296435
4 m,187.999998,-0.6476756930351257,-0.13854993879795074,0.21272997546249917
4 m,188.249998,-0.616655170917511,-0.1396472454071045,0.1561228011082815
4 m,188.499998,-0.5973451435565948,-0.14074453711509705,0.09523644770207415
4 m,188.749998,-0.5894809365272522,-0.1418418288230896,0.07627822031555992
4 m,188.999998,-0.5869768112897873,-0.14293912053108215,0.07779879616998814
4 m,189.249998,-0.6028772443532944,-0.1440364122390747,0.09740283849642137
4 m,189.499998,-0.6427645832300186,-0.14513370394706726,0.18126623019428223
4 m,189.749998,-0.6919218599796295,-0.146231010556221,0.27133536074988845
4 m,189.999998,-0.7221861332654953,-0.14732830226421356,0.26947552292931604
4 m,190.249998,-0.7341450899839401,-0.14842559397220612,0.24586442811105838
4 m,190.499998,-0.7234096676111221,-0.14952288568019867,0.2786840220076768
4 m,190.749998,-0.699327751994133,-0.15062017738819122,0.3100860192761973
4 m,190.999998,-0.6490605920553207,-0.15171748399734497,0.29976415478630414
4 m,191.249998,-0.5884909182786942,-0.15281477570533752,0.2124245565167269
4 m,191.499998,-0.5469138622283936,-0.15391206741333008,0.08477008801007332
4 m,191.749998,-0.5168749243021011,-0.15500935912132263,0.14341465195757697
4 m,191.999998,-0.4964587837457657,-0.15610665082931519,0.16268417076122996
4 m,192.249998,-0.4909985661506653,-0.15720394253730774,0.15552964943941738
4 m,192.499998,-0.484397292137146,-0.1583012491464615,0.137467577199347
4 m,192.749998,-0.485627219080925,-0.15939854085445404,0.13668248354115475
4 m,192.999998,-0.4994528144598007,-0.1604958325624466,0.14371084062507927
4 m,193.249998,-0.5374003350734711,-0.16159312427043915,0.20919753684560097
4 m,193.499998,-0.6009903252124786,-0.1626904159784317,0.24004140301267105
4 m,193.749998,-0.6468523591756821,-0.16378770768642426,0.2581376985883463
4 m,193.999998,-0.6760322153568268,-0.164885014295578,0.2500135062534645
4 m,194.249998,-0.6899515390396118,-0.16598230600357056,0.21342083154470048
4 m,194.499998,-0.6959032267332077,-0.1670795977115631,0.1948228962053262
4 m,194.749998,-0.6706941276788712,-0.16817688941955566,0.2252820583006493
4 m,194.999998,-0.6107010096311569,-0.16927418112754822,0.23672415686942033
4 m,195.249998,-0.544213742017746,-0.17037147283554077,0.229114519681391
4 m,195.499998,-0.5084885358810425,-0.17146877944469452,0.18375015366019745
4 m,195.749998,-0.5145791918039322,-0.17256607115268707,0.2041283949880156
4 m,195.999998,-0.5458423942327499,-0.17366336286067963,0.26787800940146844
4 m,196.249998,-0.573229193687439,-0.17476065456867218,0.2989748538573424
4 m,196.499998,-0.6049838066101074,-0.17585794627666473,0.2729803067709828
4 m,196.749998,-0.6337894052267075,-0.1769552379846573,0.19610551716573663
4 m,196.999998,-0.6408705711364746,-0.17805254459381104,0.1670317780401444
4 m,197.249998,-0.5972316116094589,-0.1791498363018036,0.2386491099136358
4 m,197.499998,-0.5392758250236511,-0.18024712800979614,0.2131594972536558
4 m,197.749998,-0.5069306790828705,-0.1813444197177887,0.15075827226711097
4 m,197.999998,-0.49878256022930145,-0.18244171142578125,0.12963058987053272
4 m,198.249998,-0.49243924021720886,-0.1835390031337738,0.12066464717866185
4 m,198.499998,-0.48049525916576385,-0.18463630974292755,0.13296496264822716
4 m,198.749998,-0.4571092873811722,-0.1857336014509201,0.18151244772505598
4 m,198.999998,-0.46605007350444794,-0.18683089315891266,0.18783352984146132
4 m,199.249998,-0.4815879762172699,-0.1879281848669052,0.21450138739477714
4 m,199.499998,-0.497902974486351,-0.18902547657489777,0.25180600965068844
4 m,199.749998,-0.5382189154624939,-0.1901227831840515,0.31113855121439155
4 m,199.999998,-0.6084000766277313,-0.19122007489204407,0.33553362514984586
4 m,200.249998,-0.6771817952394485,-0.19231736660003662,0.2678988986526777
4 m,200.499998,-0.6942375302314758,-0.19341465830802917,0.20251040168728296
4 m,200.749998,-0.6469500064849854,-0.19451195001602173,0.32071227046827794
4 m,200.999998,-0.5763275474309921,-0.19560924172401428,0.4230314505961273
4 m,201.249998,-0.5077585279941559,-0.19670654833316803,0.4357664189413676
4 m,201.499998,-0.441239669919014,-0.19780384004116058,0.3446837236284261
4 m,201.749998,-0.4014676511287689,-0.19890113174915314,0.21009051316293595
4 m,201.999998,-0.39902956783771515,-0.1999984234571457,0.1984038819588891
4 m,202.249998,-0.3930848687887192,-0.20109571516513824,0.21531470284840512
4 m,202.499998,-0.38504408299922943,-0.2021930068731308,0.22983329553004359
4 m,202.749998,-0.38144761323928833,-0.20329031348228455,0.24316121128485058
4 m,202.999998,-0.42197568714618683,-0.2043876051902771,0.3820752064912699
4 m,203.249998,-0.4989086836576462,-0.20548489689826965,0.5602887500087927
4 m,203.499998,-0.5975856781005859,-0.2065821886062622,0.6742365416096047
4 m,203.749998,-0.7127705663442612,-0.20767948031425476,0.6463150769896987
4 m,203.999998,-0.8184306770563126,-0.20877677202224731,0.38097353768254316
4 m,204.249998,-0.8489754498004913,-0.20987407863140106,0.2636984208411793
4 m,204.499998,-0.8221269398927689,-0.21097137033939362,0.3287143127940504
4 m,204.749998,-0.743682935833931,-0.21206866204738617,0.3271402904526987
4 m,204.999998,-0.6669733673334122,-0.21316595375537872,0.2911605248099743
4 m,205.249998,-0.6274546235799789,-0.21426324546337128,0.1997487874569949
4 m,205.499998,-0.6249630302190781,-0.21536053717136383,0.18773403889509063
4 m,205.749998,-0.6498320996761322,-0.21645784378051758,0.23379769648730542
4 m,205.999998,-0.6927676498889923,-0.21755513548851013,0.25954194321669616
4 m,206.249998,-0.7123118042945862,-0.21865242719650269,0.21592448162146394
4 m,206.499998,-0.720455065369606,-0.21974971890449524,0.19359635144522505
4 m,206.749998,-0.717661514878273,-0.2208470106124878,0.19638055602651674
4 m,206.999998,-0.6931746155023575,-0.22194430232048035,0.16796824161314036
4 m,207.249998,-0.6837563514709473,-0.2230416089296341,0.13792997624937253
4 m,207.499998,-0.6983431130647659,-0.22413890063762665,0.1770747676342138
4 m,207.749998,-0.7198487520217896,-0.2252361923456192,0.19460396172996128
4 m,207.999998,-0.7591593414545059,-0.22633348405361176,0.11734512923420007
4 m,208.249998,-0.7815361171960831,-0.2274307757616043,0.09020058793333838
4 m,208.499998,-0.7915612906217575,-0.22852808237075806,0.06970357553696435
4 m,208.749998,-0.8050272315740585,-0.2296253740787506,0.06424628371707099
4 m,208.999998,-0.8108871430158615,-0.23072266578674316,0.07347825503501845
4 m,209.249998,-0.8098117560148239,-0.23181995749473572,0.07507063974684809
4 m,209.499998,-0.798601970076561,-0.23291724920272827,0.11412226574154799
4 m,209.749998,-0.7817853391170502,-0.23401454091072083,0.13531244253543293
4 m,209.999998,-0.7644866555929184,-0.23511184751987457,0.13007871282137995
4 m,210.249998,-0.745875284075737,-0.23620913922786713,0.13090703171622123
4 m,210.499998,-0.7048071324825287,-0.23730643093585968,0.1353616535388546
4 m,210.749998,-0.6694139391183853,-0.23840372264385223,0.14731584004264253
4 m,210.999998,-0.6638185083866119,-0.2395010143518448,0.1421079794441708
4 m,211.249998,-0.6658584028482437,-0.24059830605983734,0.14849274677584692
4 m,211.499998,-0.6469772160053253,-0.2416956126689911,0.1485569173144734
4 m,211.749998,-0.6483474373817444,-0.24279290437698364,0.15699599076565177
4 m,211.999998,-0.6918550729751587,-0.2438901960849762,0.2503192585167914
4 m,212.249998,-0.7546094208955765,-0.24498748779296875,0.28739651744312306
4 m,212.499998,-0.7990105152130127,-0.2460847795009613,0.2791400450024723
4 m,212.749998,-0.8209416419267654,-0.24718207120895386,0.2692593401425589
4 m,212.999998,-0.8507703095674515,-0.2482793778181076,0.218580724828815
4 m,213.249998,-0.8687740564346313,-0.24937666952610016,0.15173362618225952
4 m,213.499998,-0.8500015288591385,-0.2504739612340927,0.15290831312210346
4 m,213.749998,-0.8243491500616074,-0.25157125294208527,0.08316425631306293
4 m,213.999998,-0.7966434806585312,-0.2526685446500778,0.09886692513537772
4 m,214.249998,-0.7716670334339142,-0.2537658363580704,0.14617842914749385
4 m,214.499998,-0.7449323683977127,-0.2548631429672241,0.1667876955208839
4 m,214.749998,-0.7096697837114334,-0.2559604346752167,0.1630463944788757
4 m,214.999998,-0.6800591945648193,-0.25705772638320923,0.14573610533265813
4 m,215.249998,-0.6625045984983444,-0.2581550180912018,0.1010897820342622
4 m,215.499998,-0.6637392640113831,-0.25925230979919434,0.09946159303670367
4 m,215.749998,-0.6895222514867783,-0.2603496015071869,0.1226794308314815
4 m,215.999998,-0.7186833769083023,-0.26144690811634064,0.1441582227109207
4 m,216.249998,-0.7510062903165817,-0.2625441998243332,0.15469603231286805
4 m,216.499998,-0.7853558957576752,-0.26364149153232574,0.11821507501790768
4 m,216.749998,-0.8112876564264297,-0.2647387832403183,0.06947196709963477
4 m,216.999998,-0.8279913812875748,-0.26583607494831085,0.054336776531155026
4 m,217.249998,-0.8207323998212814,-0.2669333815574646,0.099072855627078
4 m,217.499998,-0.7697045505046844,-0.26803067326545715,0.2946992431270731
4 m,217.749998,-0.6847845762968063,-0.2691279649734497,0.4468487110295926
4 m,217.999998,-0.5639579743146896,-0.27022525668144226,0.5833926017722582
4 m,218.249998,-0.4125968813896179,-0.2713225483894348,0.6700656017236373
4 m,218.499998,-0.28877903521060944,-0.27241984009742737,0.547456917467883
4 m,218.749998,-0.22713832557201385,-0.2735171467065811,0.3559961761749341
4 m,218.999998,-0.23388007283210754,-0.27461443841457367,0.3700859945029422
4 m,219.249998,-0.2778436243534088,-0.2757117301225662,0.41465751880419205
4 m,219.499998,-0.3235531449317932,-0.2768090218305588,0.394556089575946
4 m,219.749998,-0.40089696645736694,-0.27790631353855133,0.3258832570407007
4 m,219.999998,-0.4973593205213547,-0.2790036052465439,0.2804750009129935
4 m,220.249998,-0.5633304119110107,-0.28010091185569763,0.3501705879574897
4 m,220.499998,-0.6081036776304245,-0.2811982035636902,0.3752082568470565
4 m,220.749998,-0.6342364251613617,-0.28229549527168274,0.33602603103487594
4 m,220.999998,-0.6438366919755936,-0.2833927869796753,0.3065279212246823
4 m,221.249998,-0.6438568979501724,-0.28449007868766785,0.3044615460839096
4 m,221.499998,-0.6351024657487869,-0.2855873703956604,0.28807692488650105
4 m,221.749998,-0.6418000906705856,-0.28668467700481415,0.30934089022778427
4 m,221.999998,-0.6749774813652039,-0.2877819687128067,0.3589205513712921
4 m,222.249998,-0.6879887878894806,-0.28887926042079926,0.3429657824143841
4 m,222.499998,-0.6651352643966675,-0.2899765521287918,0.4251582592806027
4 m,222.749998,-0.6088390052318573,-0.29107384383678436,0.5300030702700765
4 m,222.999998,-0.49079282581806183,-0.2921711355447769,0.6148452515614091
4 m,223.249998,-0.3684046119451523,-0.29326844215393066,0.5089742638210333
4 m,223.499998,-0.2922244220972061,-0.2943657338619232,0.30113156385513434
4 m,223.749998,-0.2969934642314911,-0.29546302556991577,0.32570421464135313
4 m,223.999998,-0.3910485953092575,-0.2965603172779083,0.5327485587719928
4 m,224.249998,-0.514944463968277,-0.2976576089859009,0.6330908121119733
4 m,224.499998,-0.597040593624115,-0.29875490069389343,0.5658698559912042
4 m,224.749998,-0.6270164549350739,-0.2998522073030472,0.46332762768589764
4 m,224.999998,-0.5845542550086975,-0.30094949901103973,0.5777446983728395
4 m,225.249998,-0.49038299918174744,-0.3020467907190323,0.6734622272845132
4 m,225.499998,-0.37032610177993774,-0.30314408242702484,0.6074477546485801
4 m,225.749998,-0.3009844571352005,-0.3042413741350174,0.40262657599549184
4 m,225.999998,-0.3319258838891983,-0.30533868074417114,0.5245880586426099
4 m,226.249998,-0.4434499591588974,-0.3064359724521637,0.6749588456702877
4 m,226.499998,-0.5764636397361755,-0.30753326416015625,0.629074829243502
4 m,226.749998,-0.6740288138389587,-0.3086305558681488,0.48746477644409436
4 m,226.999998,-0.7216753959655762,-0.30972784757614136,0.3326535053933965
4 m,227.249998,-0.711992546916008,-0.3108251392841339,0.3614136678820431
4 m,227.499998,-0.6419704109430313,-0.31192244589328766,0.4007112754624657
4 m,227.749998,-0.5599858611822128,-0.3130197376012802,0.294386093791381
4 m,227.999998,-0.49057067930698395,-0.31411702930927277,0.22010895670198896
4 m,228.249998,-0.44220536947250366,-0.3152143210172653,0.14010230000634913
4 m,228.499998,-0.43339650332927704,-0.3163116127252579,0.10917723098391642
4 m,228.749998,-0.4640856236219406,-0.3174089044332504,0.20465999709213142
4 m,228.999998,-0.5137225836515427,-0.3185062110424042,0.2872190084895865
4 m,229.249998,-0.5594808906316757,-0.31960350275039673,0.29121103898798856
4 m,229.499998,-0.5971583127975464,-0.3207007944583893,0.25204454250265695
4 m,229.749998,-0.6162196099758148,-0.32179808616638184,0.18443908694998196
4 m,229.999998,-0.6044380962848663,-0.3228953778743744,0.210920411743346
4 m,230.249998,-0.5678629279136658,-0.32399266958236694,0.21843543263898577
4 m,230.499998,-0.5410692989826202,-0.3250899761915207,0.15705153341319975
4 m,230.749998,-0.5352590680122375,-0.32618726789951324,0.1331999227529457
4 m,230.999998,-0.5397125631570816,-0.3272845596075058,0.1368388986458052
4 m,231.249998,-0.5325770378112793,-0.32838185131549835,0.15199694697467117
4 m,231.499998,-0.5331359058618546,-0.3294791430234909,0.15111958287855173
4 m,231.749998,-0.5263022482395172,-0.33057643473148346,0.15328549114999107
4 m,231.999998,-0.51896171271801,-0.3316737413406372,0.14597041661582352
4 m,232.249998,-0.5098465532064438,-0.33277103304862976,0.12101236976752087
4 m,232.499998,-0.5036398023366928,-0.3338683247566223,0.10888888816036665
4 m,232.749998,-0.5053528845310211,-0.33496561646461487,0.10480875465482493
4 m,232.999998,-0.5181053578853607,-0.3360629081726074,0.08718403938739318
4 m,233.249998,-0.5223329961299896,-0.33716021478176117,0.09267649825889156
4 m,233.499998,-0.5463032126426697,-0.3382575064897537,0.17438722310344024
4 m,233.749998,-0.5922641009092331,-0.3393547981977463,0.2764780383251657
4 m,233.999998,-0.6506337821483612,-0.34045208990573883,0.31449221135780503
4 m,234.249998,-0.7117214649915695,-0.3415493816137314,0.2592248599537974
4 m,234.499998,-0.7402384132146835,-0.34264667332172394,0.16705557689959183
4 m,234.749998,-0.7384386360645294,-0.3437439799308777,0.1692019305341389
4 m,234.999998,-0.7199090421199799,-0.34484127163887024,0.20435691326735914
4 m,235.249998,-0.6748966127634048,-0.3459385633468628,0.21530058587530881
4 m,235.499998,-0.6242948323488235,-0.34703585505485535,0.1747421764747084
4 m,235.749998,-0.5823546797037125,-0.3481331467628479,0.13742878233155847
4 m,235.999998,-0.5580837726593018,-0.34923043847084045,0.08498092976419407
4 m,236.249998,-0.5620469748973846,-0.3503277450799942,0.09415460145855085
4 m,236.499998,-0.561483234167099,-0.35142503678798676,0.09302429580841164
4 m,236.749998,-0.5577129125595093,-0.3525223284959793,0.09554735239241932
4 m,236.999998,-0.55333112180233,-0.35361962020397186,0.10643313101894655
4 m,237.249998,-0.5494593232870102,-0.3547169119119644,0.11211170293549837
4 m,237.499998,-0.5532250106334686,-0.35581420361995697,0.11702364798684989
